well,row,column,condition,site_fov,timepoint_day,file_name,mcherry_channel,registration_channel,time_index,cell_roi_id,mask_source,cell_roi_area,total_mcherry_intensity,diffuse_mcherry_integrated_intensity,diffuse_mcherry_mean_intensity,punctate_mcherry_integrated_intensity,puncta_count,puncta_density_per_area,mean_puncta_intensity,median_puncta_area,diffuse_to_punctate_ratio,rupture_like_score,mcherry_metric_interpretation
M17,M,17,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellM17_Channel405nm Binned,561nm Binned,488nm Binned_Seq0172.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,637401,22238468.0,16638181.0,26.731952667236328,5600288.0,666,0.0010448681442278176,336.12488505503796,17.0,2.970950958235903,2.970950958235903,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M18,M,18,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellM18_Channel405nm Binned,561nm Binned,488nm Binned_Seq0173.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,368399,8278832.0,5866089.0,16.311229705810547,2412743.0,374,0.001015203624328472,250.38727137111724,19.0,2.43129458877202,2.43129458877202,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M18,M,18,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellM18_Channel405nm Binned,561nm Binned,488nm Binned_Seq0173.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,372521,8049865.0,5992665.0,16.477216720581055,2057200.0,353,0.000947597585100041,199.7916236423568,19.0,2.913020124439572,2.913020124439572,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M18,M,18,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellM18_Channel405nm Binned,561nm Binned,488nm Binned_Seq0173.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,470388,14692055.0,10782421.0,23.476228713989258,3909634.0,467,0.0009927974353066131,317.97020709999623,17.0,2.757910587026111,2.757910587026111,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M19,M,19,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellM19_Channel405nm Binned,561nm Binned,488nm Binned_Seq0174.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,967834,23701096.0,16852932.0,17.838680267333984,6848165.0,1078,0.0011138273712216,269.76467776608155,18.0,2.460941288651418,2.460941288651418,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M19,M,19,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellM19_Channel405nm Binned,561nm Binned,488nm Binned_Seq0174.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,850731,20562776.0,15401802.0,18.539613723754883,5160979.0,825,0.0009697542466408656,230.4988286521218,20.0,2.9842791454871285,2.9842791454871285,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M19,M,19,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellM19_Channel405nm Binned,561nm Binned,488nm Binned_Seq0174.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,911490,33818664.0,25352904.0,28.478984832763672,8465759.0,971,0.0010652887031113174,358.14712079693436,16.0,2.9947585325777646,2.9947585325777646,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M20,M,20,PLD3_mCherry_reporter_control,site0,8,"260216_Day8_iNeurons_WellM20_Channel405nm Binned,561nm Binned,488nm Binned_Seq0175.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,579962,13278705.0,9533558.0,16.83907127380371,3745147.0,608,0.0010483445467098734,247.05858190436112,19.0,2.5455764486674233,2.5455764486674233,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M20,M,20,PLD3_mCherry_reporter_control,site0,12,"260220_Day12_WellM20_Channel405nm Binned,561nm Binned,488nm Binned_Seq0175.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,616516,15615765.0,11792514.0,19.587982177734375,3823251.0,662,0.0010737758630739935,237.92148925458557,18.0,3.084420562499537,3.084420562499537,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
M20,M,20,PLD3_mCherry_reporter_control,site0,16,"260224_day16_WellM20_Channel405nm Binned,561nm Binned,488nm Binned_Seq0175.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,540579,17120508.0,12620928.0,23.915048599243164,4499582.0,546,0.0010100281364962198,313.8828750163208,17.0,2.804911211751935,2.804911211751935,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N05,N,05,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellN05_Channel405nm Binned,561nm Binned,488nm Binned_Seq0176.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,631546,13109165.0,10187718.0,16.525224685668945,2921447.0,669,0.0010593052604227415,177.5062952996726,20.0,3.4872164376066084,3.4872164376066084,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N05,N,05,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellN05_Channel405nm Binned,561nm Binned,488nm Binned_Seq0176.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,651317,10302258.0,8492984.0,13.350767135620117,1809274.0,672,0.0010317556581495159,104.42586685362316,18.0,4.694139196161171,4.694139196161171,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N05,N,05,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellN05_Channel405nm Binned,561nm Binned,488nm Binned_Seq0176.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,612915,11397460.0,9431716.0,15.75958251953125,1965744.0,578,0.0009430345153880342,119.94489956892073,20.0,4.798038808713241,4.798038808713241,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N06,N,06,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellN06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0177.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,777526,16276328.0,12431795.0,16.382177352905273,3844533.0,829,0.0010662022877677836,187.18530165760882,20.0,3.2336294161076955,3.2336294161076955,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N06,N,06,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellN06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0177.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,747516,12300641.0,10072648.0,13.79758071899414,2227993.0,792,0.001059509094118307,106.84420673293296,16.0,4.520951367439431,4.520951367439431,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N06,N,06,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellN06_Channel405nm Binned,561nm Binned,488nm Binned_Seq0177.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,711333,14491389.0,12118737.0,17.44576644897461,2372652.0,742,0.0010431120164521494,128.96709672460017,17.0,5.10767571476765,5.10767571476765,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N07,N,07,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellN07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0178.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,519432,10712335.0,8123326.0,16.02420425415039,2589009.0,585,0.0011262301898975684,191.30958987505008,19.0,3.1376198383230274,3.1376198383230274,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N07,N,07,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellN07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0178.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,540260,8360965.0,6707790.0,12.717394828796387,1653175.0,537,0.0009939658682838004,110.44163917385222,19.0,4.05751962133225,4.05751962133225,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N07,N,07,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellN07_Channel405nm Binned,561nm Binned,488nm Binned_Seq0178.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,523481,9112671.0,7598480.0,14.864296913146973,1514191.0,536,0.0010239149080844884,111.22119533481883,17.0,5.018178023773078,5.018178023773078,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N08,N,08,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellN08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0179.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,632930,13524003.0,10429679.0,16.8807373046875,3094324.0,678,0.0010712085064682173,186.97299734470064,19.0,3.3705840112401386,3.3705840112401386,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N08,N,08,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellN08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0179.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,641542,10958760.0,8841719.0,14.11569595336914,2117041.0,658,0.0010256538153370696,119.01724892474235,17.0,4.176451471651151,4.176451471651151,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N08,N,08,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellN08_Channel405nm Binned,561nm Binned,488nm Binned_Seq0179.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,614395,12676079.0,10544744.0,17.57509994506836,2131335.0,647,0.0010530684657247323,132.43927750742233,16.0,4.947483150229811,4.947483150229811,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N09,N,09,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellN09_Channel405nm Binned,561nm Binned,488nm Binned_Seq0180.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,708151,14316237.0,10898928.0,15.76865005493164,3417309.0,748,0.0010562718968114763,180.8030317173922,19.0,3.1893305521967172,3.1893305521967172,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N09,N,09,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellN09_Channel405nm Binned,561nm Binned,488nm Binned_Seq0180.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,698128,11233117.0,9097882.0,13.344444274902344,2135235.0,718,0.0010284646941520344,110.06192729599296,17.0,4.260834053392596,4.260834053392596,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N09,N,09,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellN09_Channel405nm Binned,561nm Binned,488nm Binned_Seq0180.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,731229,12962617.0,10583968.0,14.824729919433594,2378649.0,695,0.0009504546455338199,121.67658696895023,19.0,4.449571164133737,4.449571164133737,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N10,N,10,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellN10_Channel405nm Binned,561nm Binned,488nm Binned_Seq0181.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,660617,13152363.0,10113528.0,15.68171215057373,3038835.0,707,0.0010702116354845996,174.9266352242088,19.0,3.328093825428716,3.328093825428716,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N10,N,10,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellN10_Channel405nm Binned,561nm Binned,488nm Binned_Seq0181.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,618804,10710359.0,8836362.0,14.6223783493042,1873997.0,651,0.001052029398644721,111.95944193944037,17.0,4.715248743725462,4.715248743725462,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N10,N,10,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellN10_Channel405nm Binned,561nm Binned,488nm Binned_Seq0181.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,692567,13480994.0,11156580.0,16.495983123779297,2324414.0,680,0.0009818544631768741,125.8141381151536,18.0,4.799738772867141,4.799738772867141,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N11,N,11,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellN11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0182.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,778532,16393156.0,12461988.0,16.399856567382812,3931168.0,854,0.001096936285212301,191.09347387666725,19.0,3.1700471717303436,3.1700471717303436,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N11,N,11,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellN11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0182.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,748080,14688006.0,12185295.0,16.675508499145508,2502711.0,776,0.0010373222115267922,125.83406332841854,17.0,4.868838231819468,4.868838231819468,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N11,N,11,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellN11_Channel405nm Binned,561nm Binned,488nm Binned_Seq0182.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,814270,13872901.0,11258650.0,14.160648345947266,2614251.0,747,0.000917386124994268,121.04288703275014,21.0,4.306644618284815,4.306644618284815,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N12,N,12,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellN12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0183.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,950992,20420472.0,15683195.0,16.89759063720703,4737276.0,1008,0.0010599458249900525,189.1202848071144,20.0,3.3105934718595007,3.3105934718595007,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N12,N,12,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellN12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0183.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,976858,17322594.0,14334802.0,15.025352478027344,2987792.0,975,0.0009980979835339445,112.27129477867713,18.0,4.797791144763492,4.797791144763492,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N12,N,12,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellN12_Channel405nm Binned,561nm Binned,488nm Binned_Seq0183.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,999479,18721894.0,15369434.0,15.748258590698242,3352462.0,928,0.0009284837400276259,124.44015158044881,19.0,4.584521465118893,4.584521465118893,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N13,N,13,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellN13_Channel405nm Binned,561nm Binned,488nm Binned_Seq0184.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,643732,13706189.0,10602224.0,16.871185302734375,3103965.0,702,0.0010905159289873883,185.4255945689318,18.0,3.415703463150063,3.415703463150063,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N13,N,13,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellN13_Channel405nm Binned,561nm Binned,488nm Binned_Seq0184.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,614660,8973518.0,7224530.0,12.038354873657227,1748988.0,644,0.0010477337064376277,103.74443624034431,18.0,4.130691577069636,4.130691577069636,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N13,N,13,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellN13_Channel405nm Binned,561nm Binned,488nm Binned_Seq0184.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,652036,11930460.0,9796935.0,15.386929512023926,2133525.0,634,0.0009723389506085978,124.4162408846786,19.0,4.591900727666847,4.591900727666847,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N14,N,14,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellN14_Channel405nm Binned,561nm Binned,488nm Binned_Seq0185.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,768925,15978339.0,12414230.0,16.539274215698242,3564109.0,802,0.001043014598301469,175.63337780769328,20.0,3.483122990906428,3.483122990906428,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N14,N,14,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellN14_Channel405nm Binned,561nm Binned,488nm Binned_Seq0185.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,869197,13939311.0,11364835.0,13.388633728027344,2574476.0,842,0.000968710200333217,107.68382489256507,18.0,4.41442646969542,4.41442646969542,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N14,N,14,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellN14_Channel405nm Binned,561nm Binned,488nm Binned_Seq0185.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,828686,14446789.0,11858518.0,14.656285285949707,2588271.0,734,0.0008857395925587185,115.50196725601072,20.0,4.581636930597846,4.581636930597846,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N15,N,15,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellN15_Channel405nm Binned,561nm Binned,488nm Binned_Seq0186.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,653442,12986568.0,10078642.0,15.8027925491333,2907926.0,690,0.0010559468170073917,166.2862463688505,19.0,3.4659210722681855,3.4659210722681855,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N15,N,15,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellN15_Channel405nm Binned,561nm Binned,488nm Binned_Seq0186.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,637963,10304851.0,8370775.0,13.43729305267334,1934076.0,604,0.0009467633702880155,111.08721306150322,19.0,4.328048639244617,4.328048639244617,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N15,N,15,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellN15_Channel405nm Binned,561nm Binned,488nm Binned_Seq0186.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,619932,11450844.0,9382314.0,15.500603675842285,2068530.0,579,0.0009339734035330746,122.40971972081739,19.0,4.535739873241125,4.535739873241125,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N16,N,16,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellN16_Channel405nm Binned,561nm Binned,488nm Binned_Seq0187.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,1055388,21177110.0,16304183.0,15.824387550354004,4872927.0,1063,0.0010072125133116852,175.18220114506087,21.0,3.3458705619839275,3.3458705619839275,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N16,N,16,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellN16_Channel405nm Binned,561nm Binned,488nm Binned_Seq0187.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,1122834,16862008.0,13581264.0,12.387923240661621,3280745.0,1084,0.000965414299886746,104.01885062918012,19.0,4.139689003563477,4.139689003563477,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N16,N,16,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellN16_Channel405nm Binned,561nm Binned,488nm Binned_Seq0187.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,1209948,19420776.0,15555299.0,13.171183586120605,3865478.0,1089,0.0009000386793474595,116.7221978417879,20.0,4.024159237226542,4.024159237226542,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N17,N,17,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellN17_Channel405nm Binned,561nm Binned,488nm Binned_Seq0188.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,606885,12976705.0,9927922.0,16.75536346435547,3048783.0,639,0.0010529177686035198,190.40542212114647,19.0,3.2563557327618082,3.2563557327618082,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N17,N,17,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellN17_Channel405nm Binned,561nm Binned,488nm Binned_Seq0188.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,547169,9365986.0,7627882.0,14.276455879211426,1738104.0,587,0.0010727946941418963,118.21070977492064,18.0,4.388622314887724,4.388622314887724,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N17,N,17,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellN17_Channel405nm Binned,561nm Binned,488nm Binned_Seq0188.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,636014,10705975.0,8613228.0,13.870133399963379,2092747.0,577,0.0009072127343094535,122.36636365761584,20.0,4.115752166886816,4.115752166886816,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N18,N,18,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellN18_Channel405nm Binned,561nm Binned,488nm Binned_Seq0189.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,683228,14134271.0,11069613.0,16.59721565246582,3064658.0,720,0.0010538209792323298,169.07897335688273,19.0,3.6120222876407055,3.6120222876407055,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N18,N,18,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellN18_Channel405nm Binned,561nm Binned,488nm Binned_Seq0189.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,783689,11767913.0,9504599.0,12.420804977416992,2263314.0,749,0.0009557362678295143,102.99947689754144,18.0,4.199416872778501,4.199416872778501,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N18,N,18,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellN18_Channel405nm Binned,561nm Binned,488nm Binned_Seq0189.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,782614,13087979.0,10631632.0,13.915548324584961,2456347.0,695,0.0008880495365520064,115.46535974955387,21.0,4.3282288699421025,4.3282288699421025,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N19,N,19,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellN19_Channel405nm Binned,561nm Binned,488nm Binned_Seq0190.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,681727,12989989.0,9960512.0,14.971054077148438,3029477.0,719,0.001054674378451998,167.8915487191276,21.0,3.287865199173558,3.287865199173558,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N19,N,19,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellN19_Channel405nm Binned,561nm Binned,488nm Binned_Seq0190.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,657973,11730981.0,9614822.0,14.965052604675293,2116159.0,692,0.0010517148879953255,116.28076513102978,17.0,4.543525321110303,4.543525321110303,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N19,N,19,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellN19_Channel405nm Binned,561nm Binned,488nm Binned_Seq0190.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,644571,11956617.0,9780082.0,15.539528846740723,2176535.0,598,0.0009277488438031997,126.43301879602133,20.0,4.493418208296907,4.493418208296907,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N20,N,20,PLD3_TMEM106B_mCherry_primary,site0,8,"260216_Day8_iNeurons_WellN20_Channel405nm Binned,561nm Binned,488nm Binned_Seq0191.nd2",561nm Binned,488nm Binned,0,whole_field_foreground,stable_channel,421219,7899944.0,6217710.0,15.123942375183105,1682234.0,442,0.00104933538135495,148.89409923984994,21.0,3.696102920281188,3.696102920281188,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N20,N,20,PLD3_TMEM106B_mCherry_primary,site0,12,"260220_Day12_WellN20_Channel405nm Binned,561nm Binned,488nm Binned_Seq0191.nd2",561nm Binned,488nm Binned,1,whole_field_foreground,stable_channel,409184,5763561.0,4804822.0,12.021281242370605,958739.0,391,0.0009555603347126096,85.50830088856885,17.0,5.011605869788324,5.011605869788324,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
N20,N,20,PLD3_TMEM106B_mCherry_primary,site0,16,"260224_day16_WellN20_Channel405nm Binned,561nm Binned,488nm Binned_Seq0191.nd2",561nm Binned,488nm Binned,2,whole_field_foreground,stable_channel,393466,7102530.0,5888597.0,15.327104568481445,1213933.0,356,0.0009047795743446581,114.69477491700248,19.0,4.850841850411142,4.850841850411142,screening metric for punctate-to-diffuse reporter redistribution; not rupture proof
